X,MajorityProteinIDs,ProteinNames,GeneID,DVL3_1,DVL3_2,DVL3_3,DVL3_M_1,DVL3_M_2,DVL3_M_3,DVL3_M_TTLL_1,DVL3_M_TTLL_2,DVL3_M_TTLL_3,DVL3_TTLL_1,DVL3_TTLL_2,DVL3_TTLL_3,logFC_DVL3_TTLL.DVL3,pval_DVL3_TTLL.DVL3,adjpval_DVL3_TTLL.DVL3,logFC_DVL3_M.DVL3,pval_DVL3_M.DVL3,adjpval_DVL3_M.DVL3,logFC_DVL3_M_TTLL.DVL3_TTLL,pval_DVL3_M_TTLL.DVL3_TTLL,adjpval_DVL3_M_TTLL.DVL3_TTLL,logFC_DVL3_M_TTLL.DVL3_M,pval_DVL3_M_TTLL.DVL3_M,adjpval_DVL3_M_TTLL.DVL3_M
688,Q13347,Eukaryotic translation initiation factor 3 subunit I,EIF3I,19.82014409,19.37022345,19.36609746,NA,21.57356209,21.51521404,19.49284036,19.84458758,19.51053203,NA,22.18664489,19.81520789,0.06407363,0.967506422,1,0.426381415,0.786778974,1,0.033091355,0.983214405,1,-0.329216431,0.834416973,1
689,Q13356,Peptidyl-prolyl cis-trans isomerase-like 2,PPIL2,19.63323099,NA,19.11484957,NA,NA,NA,NA,NA,NA,NA,19.45242451,NA,-0.849607644,0.350098028,0.65103647,-1.751471441,0.073358838,0.561752537,-0.901863798,0.322810101,0.65352017,0,1,1
690,Q13363;P56545,C-terminal-binding protein 1;C-terminal-binding protein 2,CTBP1;CTBP2,20.47101607,25.15010354,26.02939674,24.3954927,24.38533248,24.53632022,24.05905059,24.91401522,25.00491327,23.57888605,25.19490903,25.71645427,0.94657767,0.474647096,0.751624705,0.555543018,0.671686629,1,-0.170756759,0.895843262,1,0.220277893,0.865936146,1
691,Q13409,Cytoplasmic dynein 1 intermediate chain 2,DYNC1I2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
692,Q13425,Beta-2-syntrophin,SNTB2,19.03838942,NA,NA,NA,NA,NA,NA,NA,NA,19.26398524,NA,NA,0.075198605,0.924573961,1,-0.763852101,0.348945243,0.782865134,-0.839050707,0.306078265,0.639238579,0,1,1
693,Q13435,Splicing factor 3B subunit 2,SF3B2,22.89973667,23.29656837,22.65917034,22.95563686,23.59219604,23.27032909,23.26537722,22.91417979,23.16610897,22.66710315,23.01273558,22.56295658,-0.20422669,0.378189538,0.675878731,0.320895538,0.179725249,0.699416417,0.367623556,0.130147085,0.42070802,-0.157498672,0.49272817,0.966653232
694,Q13459,Unconventional myosin-IXb,MYO9B,NA,NA,20.19438108,NA,NA,NA,NA,NA,NA,NA,19.79918458,NA,-0.131732167,0.902309439,1,-1.149182655,0.299837865,0.775375638,-1.017450488,0.355395426,0.672616759,0,1,1
695,Q13547;Q92769;Q96G03,Histone deacetylase 1;Histone deacetylase 2;Phosphoglucomutase-2,HDAC1;HDAC2;PGM2,20.65706512,20.65678921,21.36868417,21.14979364,21.34659457,20.76874568,20.86714085,21.2164977,NA,21.10072393,21.33323619,21.16359428,0.3050053,0.766612387,0.982288115,0.194198466,0.849874965,1,-1.589027577,0.146218774,0.441834991,-1.478220743,0.173036775,0.825251889
696,Q13561,Dynactin subunit 2,DCTN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
697,Q13573,SNW domain-containing protein 1,SNW1,23.21416352,23.48994377,24.09563985,21.70627585,23.06247618,22.74046793,22.56975527,23.85345614,23.46107392,24.2259517,25.12302514,25.03434986,1.19452652,0.030783588,0.2517011,-1.096842392,0.04326575,0.447317792,-1.499680459,0.010759715,0.12487089,0.791688452,0.123344647,0.825251889
698,Q13595,Transformer-2 protein homolog alpha,TRA2A,19.64510928,18.76786382,NA,NA,19.68947886,19.55987599,NA,NA,NA,NA,NA,NA,-1.639768952,0.094853966,0.38032792,0.278793916,0.757549733,1,0,1,1,-1.918562868,0.057035095,0.735576323
699,Q13601,KRR1 small subunit processome component homolog,KRR1,21.12185037,21.4506475,20.74754747,21.12872816,21.72350267,21.28343054,20.29257287,20.7661359,21.83676201,20.35326019,20.91243361,20.64673101,-0.469206844,0.250022328,0.565602047,0.271872012,0.493842736,0.860498338,0.327681992,0.412462471,0.708562385,-0.413396864,0.30668606,0.909328605
700,Q13610,Periodic tryptophan protein 1 homolog,PWP1,20.99990328,18.97826701,18.62075157,20.15567834,19.21934812,18.89466596,19.69575474,19.16170724,NA,NA,NA,NA,-2.786140837,0.009216381,0.140606002,-0.10974315,0.898609648,1,1.787931914,0.062323519,0.29319782,-0.888465773,0.316789138,0.909328605
701,Q13618,Cullin-3,CUL3,23.924136,22.6406953,22.75448806,23.97039528,24.69470863,24.00426175,24.03325868,24.84221292,24.73598686,24.5687401,23.01769409,21.84163878,0.036251202,0.956798349,1,1.116682101,0.121195562,0.699416417,1.394461831,0.061597752,0.29319782,0.314030932,0.641042588,1
702,Q13642,Four and a half LIM domains protein 1,FHL1,20.6069895,20.44296197,20.60732918,21.31536532,20.50739313,20.52940722,21.24264813,20.95594439,20.78690405,21.70995678,21.19565186,21.53876705,0.929031684,0.003707286,0.079319512,0.231628343,0.353888264,0.786348523,-0.486293039,0.071009179,0.307704267,0.211110302,0.396124948,0.929880437
703,Q13724,Mannosyl-oligosaccharide glucosidase,MOGS,21.1329912,23.04559972,22.97356823,21.32141804,22.0375662,22.02602461,22.12130942,22.39868929,22.11865322,21.24373746,20.75170623,23.11128387,-0.681810528,0.337286617,0.644191691,-0.589050098,0.403889117,0.812368134,0.510641457,0.467043123,0.747149549,0.417881027,0.549651768,1
704,Q13813,"Spectrin alpha chain, non-erythrocytic 1",SPTAN1,NA,NA,NA,NA,NA,19.41402339,NA,NA,NA,NA,NA,NA,0,1,1,0.889063423,0.177357111,0.699416417,0,1,1,-0.889063423,0.177357111,0.825251889
705,Q13823,Nucleolar GTP-binding protein 2,GNL2,NA,20.12131362,20.21576254,NA,20.02035419,21.03681405,NA,20.57141168,20.40399805,NA,NA,NA,-2.28113664,0.150045471,0.457210834,0.240030694,0.871868874,1,2.4939145,0.119615305,0.397975391,-0.027252834,0.985378536,1
706,Q13868,Exosome complex component RRP4,EXOSC2,21.28842091,21.76156592,21.90200563,21.19327811,21.52566164,20.6480028,20.9676148,21.72197459,22.01877192,20.32857104,20.18286786,20.82064794,-1.206635209,0.005954226,0.100658596,-0.528349974,0.14922821,0.699416417,1.125424825,0.008664785,0.109491377,0.447139589,0.214504067,0.86064992
707,Q13885,Tubulin beta-2A chain,TUBB2A,24.92506429,23.95535803,24.0648926,24.65620181,24.15027409,24.38831092,25.59093721,24.23357746,26.18117949,24.07942951,24.23212515,23.29755292,-0.445402449,0.395066408,0.690262676,0.083157296,0.871166453,1,1.465528863,0.0169917,0.163785018,0.936969118,0.093647527,0.791027875
708,Q13895,Bystin,BYSL,18.95570977,NA,19.05833917,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.506794235,0.017421941,0.188367456,-1.506794235,0.017421941,0.298292655,0,1,1,0,1,1
709,Q14008,Cytoskeleton-associated protein 5,CKAP5,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.90795582,19.3741644,19.41104392,2.484221595,1.45E-08,9.05E-06,0,1,1,-2.484221595,1.45E-08,1.35E-05,0,1,1
710,Q14103,Heterogeneous nuclear ribonucleoprotein D0,HNRNPD,23.67949734,23.42117871,23.42946321,23.58420886,23.90887803,23.05069438,23.1734698,22.96765684,22.90263032,23.71946437,23.20117049,23.44939002,-0.053371458,0.814865787,1,0.00454734,0.984056902,1,-0.442089306,0.077736285,0.32201355,-0.500008104,0.051052679,0.735576323
711,Q14152,Eukaryotic translation initiation factor 3 subunit A,EIF3A,NA,NA,NA,NA,20.0603675,NA,NA,NA,NA,NA,NA,NA,0,1,1,1.104511459,0.176711359,0.699416417,0,1,1,-1.104511459,0.176711359,0.825251889
712,Q14157,Ubiquitin-associated protein 2-like,UBAP2L,NA,NA,NA,NA,20.98199678,19.96244173,NA,NA,NA,19.67958908,19.93871981,NA,2.041547551,0.100392685,0.392864531,2.483590757,0.053188633,0.500293081,-2.041547551,0.100392685,0.377150896,-2.483590757,0.053188633,0.735576323
713,Q14204,Cytoplasmic dynein 1 heavy chain 1,DYNC1H1,22.99498179,21.57768722,21.63592892,21.26287505,24.21717222,22.48586656,21.11423032,22.13804577,21.44409447,23.03957459,22.54933428,21.97225351,0.450854814,0.549869551,0.817814062,0.585771961,0.440525499,0.828419732,-0.954930605,0.221309668,0.537509941,-1.089847752,0.168076284,0.825251889
714,Q14244,Ensconsin,MAP7,21.23838757,19.25369891,20.91424805,NA,20.65345902,19.06842782,19.40709431,21.04829675,19.50373829,21.01344706,21.88459325,21.46035298,0.984019582,0.334575372,0.643253953,-1.645871527,0.122864758,0.699416417,-1.466421312,0.16341799,0.47206108,1.163469797,0.258931142,0.909328605
715,Q14257,Reticulocalbin-2,RCN2,23.10806552,22.22265164,21.92387246,22.3070578,22.82335176,22.9941869,23.21208873,22.84957728,23.04725375,21.73309065,23.28669343,22.09177202,-0.047677843,0.91485759,1,0.290002283,0.52057535,0.888048903,0.665787889,0.159843624,0.47161409,0.328107764,0.468816931,0.951200353
716,Q14315,Filamin-C,FLNC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
717,Q14318,Peptidyl-prolyl cis-trans isomerase FKBP8,FKBP8,22.09126007,22.76625979,23.06807905,21.23756403,21.84796543,21.85346482,22.92411158,21.51627197,22.52107974,22.22021512,22.16253693,22.25435807,-0.429496266,0.284628722,0.601470491,-0.995534878,0.02755253,0.355621948,0.108117725,0.780816649,1,0.674156337,0.108278883,0.811575352
718,Q14444,Caprin-1,CAPRIN1,22.81082109,23.25016921,22.97429807,23.78763771,23.66429619,23.13950164,22.43246895,22.90130848,22.99571127,22.88084328,22.0608039,21.85260228,-0.747012975,0.034014925,0.254806415,0.518715716,0.116175577,0.699066845,0.511746417,0.120489871,0.399821828,-0.753982274,0.032749889,0.718773878
719,Q14498,RNA-binding protein 39,RBM39,24.09899026,24.50690569,24.42095906,24.60866657,24.60386576,24.67304759,24.12086965,24.25615562,24.45657008,23.60932541,24.15413342,23.91685218,-0.448847999,0.023062632,0.212142296,0.286241638,0.114170684,0.693337505,0.384428114,0.043662078,0.251986077,-0.350661524,0.060977209,0.762080735
720,Q14527,Helicase-like transcription factor,HLTF,NA,19.98471686,19.34429183,NA,19.67072294,NA,NA,NA,NA,NA,19.66911328,20.40296531,0.247689966,0.84251608,1,-0.97048421,0.44388559,0.830046148,-2.192804117,0.104521488,0.377727402,-0.974629941,0.442008763,0.945866558
721,Q14558;O60256,Phosphoribosyl pyrophosphate synthase-associated protein 1;Phosphoribosyl pyrophosphate synthase-associated protein 2,PRPSAP1;PRPSAP2,NA,20.43113306,20.53714365,NA,19.89694872,20.17823428,20.39625657,20.33088227,20.41862499,21.0477314,20.41663793,20.13947577,1.296245091,0.287179145,0.604816685,-0.297697906,0.800631489,1,-0.152693759,0.896795966,1,1.441249238,0.240224484,0.895816219
722,Q14566,DNA replication licensing factor MCM6,MCM6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
723,Q14657,EKC/KEOPS complex subunit LAGE3,LAGE3,NA,NA,19.1221785,NA,NA,19.23763027,NA,NA,NA,NA,19.48222406,NA,0.120015187,0.906774019,1,0.038483922,0.970033866,1,-0.91179698,0.38436768,0.692858743,-0.830265716,0.426549477,0.945866558
724,Q14667;A0A096LP55;P07919,"Protein KIAA0100;Cytochrome b-c1 complex subunit 6;Cytochrome b-c1 complex subunit 6, mitochondrial",KIAA0100;UQCRHL;UQCRH,21.63000016,NA,21.97912751,22.19628061,21.37749739,21.85524336,22.40215042,21.78697951,22.32292305,21.89548844,21.34168152,22.10007266,1.660427274,0.192530793,0.476635115,1.691020191,0.185241039,0.699416417,0.391603454,0.746904558,0.997201282,0.361010537,0.7659692,1
725,Q14680,Maternal embryonic leucine zipper kinase,MELK,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.44619788,NA,19.28870892,1.747080189,0.017332447,0.188367456,0,1,1,-1.747080189,0.017332447,0.164264331,0,1,1
726,Q14683,Structural maintenance of chromosomes protein 1A,SMC1A,23.14028082,23.12989268,23.13447763,21.81046624,23.037529,23.37493892,23.81296133,23.15632569,23.05999459,24.25633246,23.63346618,23.94114614,0.808764553,0.065888345,0.32905562,-0.393905656,0.333420919,0.7815875,-0.60055439,0.154033953,0.457711342,0.602115819,0.153086743,0.825251889
727,Q14684,Ribosomal RNA processing protein 1 homolog B,RRP1B,22.58856311,22.53455194,22.08143038,22.78653591,23.41667421,23.31385275,22.61720381,22.63304739,22.82457176,21.04294194,22.58273932,21.57554361,-0.667773519,0.096651074,0.383842837,0.770839145,0.061130895,0.53478846,0.957866026,0.026335141,0.198465428,-0.480746639,0.214042149,0.86064992
728,Q14694,Ubiquitin carboxyl-terminal hydrolase 10,USP10,21.15295074,22.07656471,21.90470367,19.81539795,22.29190606,22.18473276,NA,21.81616941,19.76044363,18.86687167,21.63971276,20.62286655,-1.334922711,0.325145716,0.639555488,-0.280727448,0.83147644,1,-0.935334942,0.484196536,0.760918012,-1.989530204,0.155721395,0.825251889
729,Q14697,Neutral alpha-glucosidase AB,GANAB,20.58866914,NA,NA,NA,22.39326133,23.14472469,21.58081469,20.70926345,NA,19.17386551,22.972134,18.61835445,2.227339526,0.322514675,0.637386823,2.734161252,0.231114982,0.750383377,-0.575814233,0.792601695,1,-1.082635958,0.622867819,1
730,Q14739,Lamin-B receptor,LBR,25.08723966,24.70116999,24.47753961,25.05206526,24.02693296,24.5817689,25.89202948,24.68082845,24.91244981,23.15790378,23.87588483,24.17627901,-1.018627216,0.033734412,0.254227409,-0.201727381,0.630441631,0.9653923,1.425080043,0.006848551,0.098477435,0.608180207,0.168207193,0.825251889
731,Q14839;Q8TDI0;Q12873,Chromodomain-helicase-DNA-binding protein 4;Chromodomain-helicase-DNA-binding protein 5;Chromodomain-helicase-DNA-binding protein 3,CHD4;CHD5;CHD3,19.11460994,NA,NA,19.92368699,19.0422697,19.82723314,NA,19.30528072,NA,NA,NA,NA,-0.789258942,0.35755813,0.655463503,2.061637882,0.032662044,0.395815454,0.852815868,0.322150718,0.65352017,-1.998080955,0.037066626,0.735576323
732,Q14966,Zinc finger protein 638,ZNF638,NA,NA,19.08246399,NA,NA,20.21979212,NA,NA,NA,NA,18.83955263,18.78667766,0.598977728,0.58513881,0.848955683,0.379109377,0.728313742,1,-1.377521352,0.225793725,0.540369767,-1.157653001,0.302668497,0.909328605
733,Q14974,Importin subunit beta-1,KPNB1,22.2351364,21.92723485,22.4980126,NA,22.63215464,22.55984439,20.38138035,22.05876505,21.66104534,22.44467712,22.89316663,22.24462605,0.307361983,0.828634781,1,-1.573850571,0.283830456,0.775375638,-1.160426356,0.422242402,0.711893862,0.720786197,0.613963498,1
734,Q14980,Nuclear mitotic apparatus protein 1,NUMA1,22.36356261,22.16620717,22.09226337,18.48395088,21.84045248,22.22246352,22.20424211,22.60994579,22.76504607,21.66892055,22.09360223,22.9245385,0.021676044,0.980336987,1,-1.358388756,0.147574228,0.699416417,0.297390895,0.73612145,0.988129888,1.677455695,0.082378797,0.791027875
735,Q149N8,E3 ubiquitin-protein ligase SHPRH,SHPRH,22.97090439,22.55545907,25.56332255,24.81052324,23.40371856,24.80453339,25.01708076,25.01838054,23.9208885,25.30419712,25.53994936,26.41341636,2.055958946,0.029507203,0.246090072,0.643029727,0.437733198,0.827499068,-1.100404347,0.198536825,0.498734071,0.312524872,0.702150915,1
736,Q14BN4,Sarcolemmal membrane-associated protein,SLMAP,24.48662695,23.98435675,24.16904736,23.73409182,24.12223371,24.79454226,24.97159656,24.74843749,24.84814787,23.36436397,23.77640939,23.27579525,-0.741154154,0.021564618,0.206622945,0.003612238,0.989438886,1,1.383871103,0.000614,0.02560348,0.639104711,0.040137465,0.735576323
737,Q15008,26S proteasome non-ATPase regulatory subunit 6,PSMD6,NA,NA,18.95295056,NA,21.97162104,22.410313,22.06609857,22.85789039,22.35455796,19.65051177,19.30843439,NA,1.086387495,0.481630364,0.75788627,2.894050119,0.082987264,0.61468853,3.85758921,0.029044048,0.205427965,2.049926586,0.199928433,0.846155216
738,Q15019,Septin-2,SEPTIN2 /// SEPTIN6,NA,NA,NA,NA,NA,19.60831853,NA,NA,NA,NA,19.55435166,NA,0.935839513,0.330492922,0.641997897,0.953828471,0.321796608,0.777699541,-0.935839513,0.330492922,0.658762554,-0.953828471,0.321796608,0.910181204
739,Q15024,Exosome complex component RRP42,EXOSC7,20.71120507,20.80035663,NA,21.99009363,20.64695158,20.92923312,21.41069823,20.27014602,22.01539612,21.23076408,20.40823508,NA,0.042479152,0.976080973,1,1.769294502,0.231893239,0.750383377,1.770136035,0.231689334,0.548945751,0.043320684,0.975607298,1
740,Q15029,116 kDa U5 small nuclear ribonucleoprotein component,EFTUD2,22.90240851,22.22934532,22.0185889,22.10143669,22.61672873,22.1552748,21.82537548,22.65829833,22.7465132,22.30110085,23.07806455,22.90400137,0.377608017,0.292305504,0.608442904,-0.092300835,0.79048288,1,-0.350993254,0.325535465,0.655788835,0.118915598,0.732489736,1
741,Q15046,Lysine--tRNA ligase,KARS1,NA,20.54803941,NA,NA,22.26402282,20.72681685,20.00872887,19.81142557,NA,NA,NA,18.08753739,-0.820167343,0.622896696,0.876627127,1.89865571,0.269228147,0.775375638,1.661927977,0.329488175,0.658762554,-1.056895076,0.528239455,0.986309789
742,Q15050,Ribosome biogenesis regulatory protein homolog,RRS1,19.59557815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.949581677,0.177130907,0.458563209,-0.949581677,0.177130907,0.699416417,0,1,1,0,1,1
743,Q15054,DNA polymerase delta subunit 3,POLD3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
744,Q15070,Mitochondrial inner membrane protein OXA1L,OXA1L,20.4980053,20.84092588,20.51221523,21.52054745,20.98716599,21.31152713,21.72091434,21.83661663,22.02377616,20.59430226,20.09641334,20.49931457,-0.220372077,0.267371695,0.58170781,0.656031389,0.00678989,0.180726638,1.463758984,3.06E-05,0.003855709,0.587355518,0.012078463,0.474251757
745,Q15072,Zinc finger protein OZF,ZNF146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
746,Q15084,Protein disulfide-isomerase A6,PDIA6,NA,NA,NA,NA,NA,22.84323273,NA,NA,NA,NA,22.66395881,NA,1.97237523,0.332277515,0.643253953,2.032133203,0.318646966,0.777699541,-1.97237523,0.332277515,0.658762554,-2.032133203,0.318646966,0.909328605
747,Q15149,Plectin,PLEC,25.41784292,25.27197001,26.03280354,20.6416321,22.67319167,21.9773015,21.68993536,23.25516048,21.7146206,24.13156577,23.98991183,24.44559294,-1.385181974,0.0384954,0.264397249,-3.810163734,0.000104,0.016219374,-1.969118037,0.007504686,0.100690436,0.455863724,0.444092508,0.945866558
748,Q15181,Inorganic pyrophosphatase,PPA1,19.18238237,NA,19.9894884,NA,20.5784317,20.60428572,NA,19.63912296,NA,NA,19.95059941,NA,-0.824812747,0.587709447,0.848989051,0.670282215,0.658560581,0.990215489,-0.103825483,0.945113389,1,-1.598920445,0.304478989,0.909328605
749,Q15233,Non-POU domain-containing octamer-binding protein,NONO,23.14233503,22.76754142,22.68283853,20.45438876,23.35685302,23.69361822,21.98830098,23.01342601,22.11928739,23.57171275,24.97027703,23.46932566,1.13953349,0.193596616,0.477137242,-0.362618323,0.664874295,0.997311442,-1.630100355,0.075763434,0.318053878,-0.127948543,0.877917595,1
750,Q15287,RNA-binding protein with serine-rich domain 1,RNPS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.50455226,1.252573046,0.176446684,0.458563209,0,1,1,-1.252573046,0.176446684,0.47206108,0,1,1
751,Q15365,Poly(rC)-binding protein 1,PCBP1,21.92523408,22.61751773,23.22662642,20.2870406,22.4774943,22.62955901,22.0773564,22.38101947,22.57930285,22.95282671,22.74097724,23.00318907,0.309204928,0.611501537,0.8683183,-0.791761442,0.211418115,0.737873108,-0.553104763,0.371453182,0.682361131,0.547861607,0.375794398,0.918319281
752,Q15366;P57721,Poly(rC)-binding protein 2;Poly(rC)-binding protein 3,PCBP2;PCBP3,24.12838188,23.83023802,23.68077628,23.83280206,24.08369099,24.22488168,23.86534904,24.06475192,23.7676031,24.41637732,24.61187353,23.9694058,0.452753492,0.045315643,0.279477503,0.167326185,0.411313334,0.81846795,-0.433317528,0.053274511,0.277693391,-0.147890221,0.465802289,0.951200353
753,Q15369,Transcription elongation factor B polypeptide 1,ELOC,21.99321446,21.21752639,21.22512569,21.12284727,18.38608381,20.51193672,21.11008729,20.85367782,20.89912776,21.93713773,21.38590026,21.62710722,0.171426226,0.783170812,0.98628936,-1.471666244,0.038444737,0.423488165,-0.695750782,0.279993704,0.618855343,0.947341687,0.152352229,0.825251889
754,Q15370,Transcription elongation factor B polypeptide 2,ELOB,21.92649718,18.80167103,18.70534218,20.96288974,NA,NA,NA,NA,NA,22.40699675,21.21863399,NA,0.31298449,0.85569735,1,-1.658984803,0.347545854,0.782865134,-3.377321501,0.075036759,0.316063923,-1.405352208,0.42278317,0.944467402
755,Q15382,GTP-binding protein Rheb,RHEB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,0,1,1
756,Q15393,Splicing factor 3B subunit 3,SF3B3,21.99791618,22.01060566,20.07936564,19.99962648,22.2662263,21.22144183,21.50873733,21.19973399,19.79571396,22.22918403,21.93807091,22.23694305,0.772103503,0.3140588,0.631740036,-0.200197626,0.788218104,1,-1.300004237,0.106708769,0.377727402,-0.327703108,0.661296346,1
757,Q15404,Ras suppressor protein 1,RSU1,19.19428339,NA,NA,NA,NA,NA,NA,NA,NA,20.11834483,NA,NA,0.30802048,0.751786451,0.973586801,-0.815816757,0.410423406,0.81846795,-1.123837237,0.265078613,0.599662468,0,1,1
758,Q15427,Splicing factor 3B subunit 4,SF3B4,20.09492735,19.69464281,20.3198393,20.98020733,20.37798608,20.21816125,20.95638396,20.85597532,19.52944046,20.03258474,20.01266283,20.93474258,0.290193563,0.515523184,0.788410151,0.488981732,0.283874031,0.775375638,0.120603197,0.784768749,1,-0.078184971,0.85928609,1
759,Q15436,Protein transport protein Sec23A,SEC23A,19.90307212,20.4877091,20.89920563,NA,20.64734965,19.80077407,NA,NA,20.35887339,NA,20.75267838,NA,-2.347880746,0.14687062,0.452708398,-1.365010005,0.379456126,0.79850249,-0.131268328,0.931064091,1,-1.114139069,0.469766784,0.951200353
